label|ltable_id|rtable_id|possible_year.x|possible_year.y|short_words_removed.x|short_words_removed.y|fuzzy_similarity|fuzzy_similarity_sorted_tokens|fuzzy_similarity_partial_ratio|len_tokens_x|len_tokens_y|len_common_tokens|common_to_smaller_ratio|common_to_longer_ratio
0|1964|97|1995|1999|the samos active dbms prototype sigmod conference klaus dittrich stella gatziu andreas geppert|the oasis multidatabase prototype acm sigmod record mark roantree john murphy wilhelm hasselbring|51|49|51|14|13|3|0.23076923076923078|0.21428571428571427
0|1160|649|1998|2002|reminiscences influential papers meral zsoyoglu philip nick roussopoulos krithi ramamritham alberto mendelzon richard snodgrass laura haas jennifer widom jan paredaens sigmod record|reminiscences influential papers kenneth ross acm sigmod record|48|49|65|30|10|6|0.6|0.2
0|1531|1587|2002|1995|optimizing the secure evaluation twig queries vldb sihem amer yahia divesh srivastava sungran cho laks lakshmanan|parallel evaluation multi join queries annita wilschut jan flokstra peter apers international conference management data|45|42|46|19|20|3|0.15789473684210525|0.15
0|1705|1216|1998|2000|guest editor introduction asuman dogac sigmod record|guest editorial paolo atzeni alberto mendelzon the vldb journal the international journal very large data bases|39|44|46|8|16|1|0.125|0.0625
1|2390|2273|1994|1994|fast incremental indexing for full text information retrieval bruce croft james callan eric brown vldb|fast incremental indexing for full text information retrieval very large data bases eric brown james callan bruce croft|77|90|80|17|20|16|0.9411764705882353|0.8
1|1376|1901|1996|1996|framework for information visualisation peter barclay kenneth mitchell jessie kennedy sigmod record|framework for information visualisation jessie kennedy kenneth mitchell peter barclay acm sigmod record|79|98|77|15|16|15|1.0|0.9375
0|351|611|2001|2002|architectures for internal web services deployment oded shmueli vldb|conceptual architecture for semantic web enabled web services christoph bussler dieter fensel alexander maedche acm sigmod record|50|49|62|9|17|3|0.3333333333333333|0.17647058823529413
1|1331|1700|"2|1994"|"2|1994|228"|tsql language specification wolfgang fer curtis dyreson arie segev krishna kulkarni michael soo don batory ramez elmasri nikos lorentzos nick kline john roddick gad ariav james clifford richard snodgrass suryanarayana sripada cliff leung fabio grandi ilsoo ahn christian jensen sigmod record|tsql language specification richard thomas snodgrass ilsoo ahn gadi ariav don batory james clifford curtis dyreson ramez elmasri fabio grandi christian jensen wolfgang fer nick kline krishna kulkarni cliff leung nikos lorentzos john roddick arie segev michael soo suryanarayana sripada acm sigmod record|55|98|54|51|51|47|0.9215686274509803|0.9215686274509803
0|92|859|2000|2000|work and information practices the sciences biodiversity geoffrey bowker vldb|research directions biodiversity informatics very large data bases john schnase|44|56|44|13|12|2|0.16666666666666666|0.15384615384615385
0|2270|1088|1995|1996|visdb system for visualizing large databases hans peter kriegel daniel keim sigmod conference|sampling large databases for association rules very large data bases hannu toivonen|51|52|56|14|11|3|0.2727272727272727|0.21428571428571427
0|1494|2268|2001|"199|2003"|semantic web workshop models architectures and management sigmod record vassilis christophides dimitris plexousakis panos constantopoulos|aurora new model and architecture for data stream management daniel abadi don carney ugur etintemel mitch cherniack christian convey sangdon lee michael stonebraker nesime tatbul stan zdonik the vldb journal the international journal very large data bases|41|43|50|15|37|2|0.13333333333333333|0.05405405405405406
1|2016|1380|2000|2000|what happens during join dissecting cpu and memory optimization effects vldb stefan manegold martin kersten peter boncz|what happens during join dissecting cpu and memory optimization effects stefan manegold peter boncz martin kersten very large data bases|85|91|87|19|22|18|0.9473684210526315|0.8181818181818182
0|1177|1308|2001|2001|supervised wrapper generation with lixto sergio flesca robert baumgartner georg gottlob vldb|visual web information extraction with lixto robert baumgartner sergio flesca georg gottlob very large data bases|62|66|65|12|16|8|0.6666666666666666|0.5
0|2224|1675|1997|"233|1994"|lore database management system for semistructured data sigmod record roy goldman serge abiteboul jennifer widom dallan quass jason mchugh|open object database management systems international conference management data jos blakeley|52|50|56|20|13|4|0.3076923076923077|0.2
0|317|591|1998|1994|garbage collection object oriented databases using transactional cyclic reference counting vldb sudarshan prasan roy abraham silberschatz srinivas ashwin seshadri|index configuration object oriented databases elisa bertino the vldb journal the international journal very large data bases|52|45|56|22|17|5|0.29411764705882354|0.22727272727272727
0|2244|1239|2003|2002|guest editor introduction sigmod record karl aberer|guest editorial alon halevy the vldb journal the international journal very large data bases|45|48|45|8|14|1|0.125|0.07142857142857142
0|1119|1560|1995|1995|annotated bibliography real time database systems zgÃ ulusoy sigmod record|aspect query optimization multidatabase systems chiang lee chia jung chen hongjun acm sigmod record|55|50|56|14|18|4|0.2857142857142857|0.2222222222222222
0|87|693|2000|2002|scalable algorithm for answering queries using views rachel pottinger alon levy vldb|scalable hash ripple join algorithm gang luo curt ellmann peter haas jeffrey naughton international conference management data|46|44|49|14|22|3|0.21428571428571427|0.13636363636363635
0|1089|256|1999|2001|optimization queries with user defined predicates kyuseok shim surajit chaudhuri acm trans database syst|minimization tree pattern queries sihem amer yahia sungran cho laks lakshmanan divesh srivastava international conference management data|44|49|50|15|21|2|0.13333333333333333|0.09523809523809523
0|476|894|2002|"246|2000"|sideway value algebra for object relational databases meral zsoyoglu gultekin zsoyoglu abdullah hamdani zgÃ ulusoy selma ayse zel ismail sengÃ altingÃ vde vldb|managing intervals efficiently object relational databases hans peter kriegel marco tke thomas seidl very large data bases|46|48|50|26|19|3|0.15789473684210525|0.11538461538461539
1|1138|780|1998|1998|proximity search databases narayanan shivakumar hector garcia molina roy goldman suresh venkatasubramanian vldb|proximity search databases roy goldman narayanan shivakumar suresh venkatasubramanian hector garcia molina very large data bases|69|91|68|14|17|13|0.9285714285714286|0.7647058823529411
0|895|783|1999|1999|join synopses for approximate query answering swarup acharya viswanath poosala phillip gibbons sridhar ramaswamy sigmod conference|aqua fast decision support systems using approximate query answers swarup acharya phillip gibbons viswanath poosala very large data bases|58|67|63|17|21|9|0.5294117647058824|0.42857142857142855
0|701|989|1999|1998|aggregation algorithms for very large compressed data warehouses jaideep srivastava jianzhong doron rotem vldb|issues developing very large data warehouses lyman pamela drew wei jin vish jumani david van rossum very large data bases|50|50|51|15|19|4|0.26666666666666666|0.21052631578947367
0|2094|1512|1995|1995|query evaluation deductive databases with alternating fixpoint semantics weidong chen acm trans database syst|semantic assumptions and query evaluation temporal databases international conference management data claudio bettini sean wang elisa bertino sushil jajodia|49|56|58|15|23|4|0.26666666666666666|0.17391304347826086
0|957|343|2001|2001|guest editorial kyu young whang gunter schlageter amr abbadi vldb|editorial richard snodgrass acm transactions database systems tods|40|43|42|12|9|1|0.1111111111111111|0.08333333333333333
0|2181|896|1998|2002|standards practice jim melton andrew eisenberg sigmod record|standards acm sigmod record jim melton|53|71|66|9|6|5|0.8333333333333334|0.5555555555555556
0|1546|1758|2003|1997|grid data management systems services reagan moore arun jagatheesan paul watson norman paton vldb|lore database management system for semistructured data jason mchugh serge abiteboul roy goldman dallas quass jennifer widom acm sigmod record|50|44|55|15|21|2|0.13333333333333333|0.09523809523809523
0|877|1577|1999|"94|1995"|nsf workshop industrial academic cooperation database systems sigmod record leonard seligman michael carey|acm multimedia conference workshop multimedia database management systems bruce berra kingsley nwosu bhavani thuraisingham acm sigmod record|45|58|48|16|16|6|0.375|0.375
1|583|288|2001|2001|mining needle haystack classifying rare classes via two phase rule induction ramesh agarwal mahesh joshi sigmod conference|mining needle haystack classifying rare classes via two phase rule induction mahesh joshi ramesh agarwal vipin kumar international conference management data|77|82|82|21|27|20|0.9523809523809523|0.7407407407407407
0|2232|346|1998|2002|query unnesting object oriented databases leonidas fegaras sigmod conference|logical foundation for deductive object oriented databases mengchi liu gillian dobbie tok wang ling acm transactions database systems tods|48|48|57|10|21|3|0.3|0.14285714285714285
